volume_nm3,volume_voxels,aspect_ratio,sphericity,equiv_diameter_nm,nearest_neighbor_nm
1.883250000000000000e+08,6.975000000000000000e+03,1.157894736842105310e+00,6.993097485974431038e-04,7.111640337369344707e+02,6.347624264132838334e+02
7.435800000000000000e+07,2.754000000000000000e+03,1.750000000000000000e+00,3.763709100894629955e-04,5.217266556501397190e+02,5.980241854239337727e+02
5.107590000000000000e+08,1.891700000000000000e+04,1.230769230769230838e+00,1.360008376650512218e-03,9.917582044006768456e+02,7.724313557933010088e+02
5.275800000000000000e+08,1.954000000000000000e+04,1.307692307692307709e+00,1.389706623740494251e-03,1.002528129348226230e+03,7.839913955788181283e+02
2.020680000000000000e+08,7.484000000000000000e+03,1.263157894736842035e+00,7.329301442950963974e-04,7.280585508247603457e+02,6.671212265224878593e+02
2.169450000000000000e+08,8.035000000000000000e+03,1.210526315789473673e+00,7.684766314923763275e-04,7.455046230890394554e+02,6.688393392914736069e+02
6.752160000000000000e+08,2.500800000000000000e+04,1.428571428571428603e+00,1.638171612285077572e-03,1.088465581812259870e+03,7.730391619480320742e+02
2.816910000000000000e+08,1.043300000000000000e+04,1.473684210526315708e+00,9.146316442638635635e-04,8.133137533757570736e+02,6.492602285567508034e+02
1.584630000000000000e+08,5.869000000000000000e+03,1.294117647058823595e+00,6.232794839888811111e-04,6.713923942640085443e+02,6.034880487474811162e+02
1.468530000000000000e+08,5.439000000000000000e+03,1.222222222222222321e+00,5.924514844082295895e-04,6.545779930641813280e+02,4.625002818931437787e+02
2.064690000000000000e+08,7.647000000000000000e+03,1.210526315789473673e+00,7.435340085066854954e-04,7.333062907901580729e+02,5.995374798181635470e+02
2.270160000000000000e+08,8.408000000000000000e+03,1.250000000000000000e+00,7.920791395008563995e-04,7.568664973139684662e+02,6.641065695442327979e+02
2.061720000000000000e+08,7.636000000000000000e+03,1.529411764705882248e+00,7.428207318298518658e-04,7.329545083899599831e+02,5.885353707401902739e+02
1.593810000000000000e+08,5.903000000000000000e+03,1.235294117647058876e+00,6.256843334995210171e-04,6.726863910828035387e+02,6.706217976437515063e+02
4.790070000000000000e+08,1.774100000000000000e+04,1.391304347826086918e+00,1.303043216466903687e-03,9.707656766358022651e+02,7.781016076706645208e+02
4.034070000000000000e+08,1.494100000000000000e+04,1.434782608695652106e+00,1.162054599262773991e-03,9.167444073414826562e+02,6.252178249254189950e+02
1.135620000000000000e+08,4.206000000000000000e+03,2.000000000000000000e+00,4.991368041373789310e-04,6.008205844170923910e+02,5.277988850165921804e+02
2.349000000000000000e+08,8.700000000000000000e+03,1.199999999999999956e+00,8.103132131509482861e-04,7.655286781356785468e+02,6.292754542307411612e+02
5.171850000000000000e+08,1.915500000000000000e+04,1.192307692307692291e+00,1.371391816064715385e-03,9.959000772443598635e+02,7.681086816578796288e+02
2.012310000000000000e+08,7.453000000000000000e+03,1.625000000000000000e+00,7.309048669412732124e-04,7.270519122332793813e+02,6.955284283190158021e+02
6.763500000000000000e+07,2.505000000000000000e+03,1.909090909090909172e+00,3.533284179866313934e-04,5.055036440788071559e+02,6.014238052127537912e+02
1.380780000000000000e+08,5.114000000000000000e+03,1.466666666666666563e+00,5.686092190444469452e-04,6.412715238664522985e+02,6.671212265224878593e+02
1.524150000000000000e+08,5.645000000000000000e+03,1.312500000000000000e+00,6.073178374208509922e-04,6.627397648864797475e+02,4.124657040698215837e+02
2.549610000000000000e+08,9.443000000000000000e+03,1.315789473684210620e+00,8.558153640478849411e-04,7.867287910255222414e+02,6.423337826529343602e+02
1.401840000000000000e+08,5.192000000000000000e+03,1.176470588235294157e+00,5.743763176724314690e-04,6.445153649796473019e+02,3.879288731449776719e+02
4.341870000000000000e+08,1.608100000000000000e+04,1.038461538461538547e+00,1.220437232404947281e-03,9.394912318936621887e+02,7.717910096043935937e+02
2.813130000000000000e+08,1.041900000000000000e+04,1.136363636363636465e+00,9.138132445514202118e-04,8.129497963974056347e+02,6.849356431047600609e+02
1.854900000000000000e+07,6.870000000000000000e+02,7.000000000000000000e+00,1.491458679083734751e-04,3.284283408131012152e+02,6.151471057933434849e+02
1.662930000000000000e+08,6.159000000000000000e+03,1.222222222222222321e+00,6.436457624658942223e-04,6.822734141499104226e+02,5.969015418053321582e+02
2.586060000000000000e+08,9.578000000000000000e+03,1.142857142857142794e+00,8.639527368359267712e-04,7.904601701640406191e+02,6.689296864612140325e+02
2.177010000000000000e+08,8.063000000000000000e+03,1.263157894736842035e+00,7.702609291300177574e-04,7.463695859270123947e+02,6.071459347568938938e+02
1.246590000000000000e+08,4.617000000000000000e+03,1.250000000000000000e+00,5.311453132890164852e-04,6.197858717810141798e+02,4.660186993110487492e+02
3.955500000000000000e+07,1.465000000000000000e+03,1.083333333333333259e+00,2.470956824254244566e-04,4.227343989077145352e+02,6.116468592412438738e+02
7.319700000000000000e+07,2.711000000000000000e+03,1.750000000000000000e+00,3.724429698195308447e-04,5.189970466157418514e+02,4.280925339020661795e+02
4.004100000000000000e+07,1.483000000000000000e+03,3.666666666666666519e+00,2.491155755706131458e-04,4.244586915447225124e+02,5.931051455569447626e+02
1.706400000000000000e+07,6.320000000000000000e+02,3.399999999999999911e+00,1.410754630342125893e-04,3.194189958332037804e+02,5.931051455569447626e+02
8.316000000000000000e+06,3.080000000000000000e+02,9.000000000000000000e+00,8.736561721889302135e-05,2.513652775946108875e+02,4.411188982264800984e+02
1.818180000000000000e+08,6.734000000000000000e+03,1.333333333333333259e+00,6.831071805208921432e-04,7.028771386759356119e+02,4.231206792435282296e+02
3.434130000000000000e+08,1.271900000000000000e+04,2.000000000000000000e+00,1.043779426254332066e-03,8.688391253421449392e+02,6.492602285567508034e+02
2.532600000000000000e+08,9.380000000000000000e+03,1.095238095238095344e+00,8.520046831108629704e-04,7.849753035082433144e+02,7.289194332190063506e+02
2.459700000000000000e+08,9.110000000000000000e+03,1.142857142857142794e+00,8.355754544027149677e-04,7.773701130077681682e+02,7.007438796725892871e+02
3.177090000000000000e+08,1.176700000000000000e+04,1.619047619047619069e+00,9.910234948620200157e-04,8.465974677014402232e+02,6.686325200690336032e+02
1.358910000000000000e+08,5.033000000000000000e+03,1.375000000000000000e+00,5.625892081297934055e-04,6.378678169277460483e+02,6.282807945008339630e+02
4.428000000000000000e+07,1.640000000000000000e+03,3.666666666666666519e+00,2.664010971784591675e-04,4.389378141953273484e+02,4.625002818931437787e+02
1.653480000000000000e+08,6.124000000000000000e+03,1.687500000000000000e+00,6.412049406208097935e-04,6.809785639769545469e+02,6.071459347568938938e+02
7.751700000000000000e+07,2.871000000000000000e+03,1.500000000000000000e+00,3.869565553031861782e-04,5.290127160628547927e+02,6.292754542307411612e+02
2.702160000000000000e+08,1.000800000000000000e+04,1.526315789473684292e+00,8.896208601072430611e-04,8.021165542831303128e+02,6.947376970283215769e+02
3.078000000000000000e+07,1.140000000000000000e+03,3.666666666666666519e+00,2.090467023663222790e-04,3.888272236915812528e+02,4.660186993110487492e+02
6.955200000000000000e+07,2.576000000000000000e+03,1.833333333333333259e+00,3.599736082833260298e-04,5.102351027066673623e+02,6.116468592412438738e+02
2.295540000000000000e+08,8.502000000000000000e+03,1.199999999999999956e+00,7.979716756381094456e-04,7.596765969805735494e+02,5.800594588782820438e+02
6.988950000000000000e+08,2.588500000000000000e+04,1.760000000000000009e+00,1.676250365562736988e-03,1.101043397699913839e+03,7.829296773797630067e+02
4.887000000000000000e+06,1.810000000000000000e+02,1.700000000000000000e+01,6.129510438768193126e-05,2.105464414408031928e+02,4.124657040698215837e+02
5.319000000000000000e+06,1.970000000000000000e+02,1.600000000000000000e+01,6.485611083917319775e-05,2.165760636583491419e+02,3.879288731449776719e+02
1.494990000000000000e+08,5.537000000000000000e+03,1.312500000000000000e+00,5.995468236505985260e-04,6.584860139680869224e+02,6.627415350256543434e+02
2.462400000000000000e+07,9.120000000000000000e+02,7.000000000000000000e+00,1.801509934011846781e-04,3.609552199383003313e+02,6.252178249254189950e+02
1.452870000000000000e+08,5.381000000000000000e+03,1.055555555555555580e+00,5.882321856915950775e-04,6.522429265619135776e+02,5.892396654502217643e+02
9.809100000000000000e+07,3.633000000000000000e+03,1.428571428571428603e+00,4.527067940216511488e-04,5.721942816025911043e+02,5.796226278759523893e+02
2.412450000000000000e+08,8.935000000000000000e+03,1.190476190476190466e+00,8.248401572927832603e-04,7.723602235301905239e+02,5.584105455539325931e+02
1.296000000000000000e+06,4.800000000000000000e+01,8.000000000000000000e+00,2.530080018914304674e-05,1.352701982144191675e+02,4.280925339020661795e+02
7.563240000000000000e+08,2.801200000000000000e+04,1.199999999999999956e+00,1.766862813383340836e-03,1.130411116796206898e+03,8.404634980281314256e+02
1.998000000000000000e+08,7.400000000000000000e+03,1.263157894736842035e+00,7.274356321431696415e-04,7.253243996110221588e+02,6.463135298457252702e+02
1.809000000000000000e+08,6.700000000000000000e+03,1.050000000000000044e+00,6.808058824390172958e-04,7.016921987695197913e+02,6.057298890891531755e+02
2.137050000000000000e+08,7.915000000000000000e+03,1.277777777777777679e+00,7.608062005601823330e-04,7.417747064146041112e+02,6.881093902724649070e+02
2.544480000000000000e+08,9.424000000000000000e+03,1.888888888888888840e+00,8.546670433133840561e-04,7.862007849668985955e+02,6.151471057933434849e+02
5.745600000000000000e+07,2.128000000000000000e+03,3.666666666666666519e+00,3.169235424138605595e-04,4.787538232077737916e+02,5.584105455539325931e+02
1.822500000000000000e+08,6.750000000000000000e+03,1.222222222222222321e+00,6.841887952759861946e-04,7.034333776170946066e+02,5.932896908241788196e+02
1.164240000000000000e+08,4.312000000000000000e+03,1.428571428571428603e+00,5.074881482869386673e-04,6.058260792769106047e+02,6.471804176700331936e+02
1.359180000000000000e+08,5.034000000000000000e+03,1.250000000000000000e+00,5.626636557281017303e-04,6.379100598296529370e+02,6.165716504556469317e+02
3.082590000000000000e+08,1.141700000000000000e+04,2.157894736842105310e+00,9.712732280604541302e-04,8.381190543437938913e+02,6.468609277350805087e+02
9.749700000000000000e+07,3.611000000000000000e+03,1.692307692307692291e+00,4.508773563429713249e-04,5.710369488304645529e+02,5.587209121642526952e+02
2.246670000000000000e+08,8.321000000000000000e+03,3.500000000000000000e+00,7.866057567298412323e-04,7.542469360285259654e+02,7.229937580463628137e+02
4.476600000000000000e+07,1.658000000000000000e+03,5.200000000000000178e+00,2.683468337636440992e-04,4.405378446768801837e+02,4.231206792435282296e+02
4.981770000000000000e+08,1.845100000000000000e+04,1.750000000000000000e+00,1.337580848485231400e-03,9.835467709364869506e+02,7.587302696645807600e+02
1.706400000000000000e+07,6.320000000000000000e+02,5.666666666666666963e+00,1.410754630342125893e-04,3.194189958332037804e+02,3.748336950497258613e+02
1.064610000000000000e+08,3.943000000000000000e+03,1.125000000000000000e+00,4.781064635608345270e-04,5.880270522574666074e+02,3.748336950497258613e+02
9.325800000000000000e+07,3.454000000000000000e+03,1.133333333333333304e+00,4.377118602860718966e-04,5.626381266130542826e+02,6.169987382372067941e+02
2.130570000000000000e+08,7.891000000000000000e+03,1.388888888888888840e+00,7.592674228362739086e-04,7.410242066418568356e+02,5.735485000957334023e+02
2.266650000000000000e+08,8.395000000000000000e+03,1.199999999999999956e+00,7.912624860182404518e-04,7.564762206010393584e+02,6.320711458165575323e+02
1.489320000000000000e+08,5.516000000000000000e+03,1.571428571428571397e+00,5.980299320071935654e-04,6.576524864771844250e+02,6.741028031032711851e+02
4.212000000000000000e+07,1.560000000000000000e+03,2.222222222222222321e+00,2.576656406745314598e-04,4.316813108055810062e+02,5.800594588782820438e+02
1.034640000000000000e+08,3.832000000000000000e+03,1.199999999999999956e+00,4.690910282079130411e-04,5.824565686981690078e+02,7.066002839220293481e+02
1.025190000000000000e+08,3.797000000000000000e+03,2.454545454545454586e+00,4.662302962969988585e-04,5.806778315159939439e+02,6.764793575442688507e+02
1.696680000000000000e+08,6.284000000000000000e+03,1.411764705882353033e+00,6.523252814076840878e-04,6.868582295258599970e+02,5.975811026550411498e+02
1.490130000000000000e+08,5.519000000000000000e+03,1.294117647058823595e+00,5.982467555440962315e-04,6.577716912081759801e+02,5.763862019139967288e+02
3.509460000000000000e+08,1.299800000000000000e+04,1.649999999999999911e+00,1.058988273143768311e-03,8.751460927874510389e+02,6.526706674537829258e+02
1.695060000000000000e+08,6.278000000000000000e+03,1.857142857142857206e+00,6.519099697470664978e-04,6.866395544937217892e+02,6.269140874461463682e+02
1.320300000000000000e+08,4.890000000000000000e+03,1.312500000000000000e+00,5.518817342817783356e-04,6.317685467737076124e+02,5.277988850165921804e+02
1.017090000000000000e+08,3.767000000000000000e+03,1.199999999999999956e+00,4.637712845578789711e-04,5.791444791673748114e+02,5.789719422226395409e+02
4.449600000000000000e+07,1.648000000000000000e+03,1.272727272727272707e+00,2.672667033039033413e-04,4.396503768328967681e+02,5.624047627730784598e+02
1.104030000000000000e+08,4.089000000000000000e+03,1.357142857142857206e+00,4.898369079455733299e-04,5.951970236449880076e+02,5.735485000957334023e+02
1.248750000000000000e+08,4.625000000000000000e+03,1.333333333333333259e+00,5.317587056197226048e-04,6.201436384362822309e+02,6.346923983723276024e+02
3.518100000000000000e+07,1.303000000000000000e+03,1.666666666666666741e+00,2.285263908561319113e-04,4.065399092192917578e+02,6.235526660702221307e+02
5.418360000000000000e+08,2.006800000000000000e+04,1.307692307692307709e+00,1.414629863575100899e-03,1.011477930708608369e+03,7.919604531577394937e+02
5.387850000000000000e+08,1.995500000000000000e+04,1.111111111111111160e+00,1.409314572811126709e-03,1.009575860916510010e+03,7.839576589780824634e+02
9.030690000000000000e+08,3.344700000000000000e+04,1.689655172413793149e+00,1.988588133826851845e-03,1.199243677032717642e+03,7.966388962746436846e+02
8.037360000000000000e+08,2.976800000000000000e+04,1.333333333333333259e+00,1.839952194131910801e-03,1.153554894660201171e+03,8.165240539364549477e+02
3.975480000000000000e+08,1.472400000000000000e+04,1.565217391304347894e+00,1.150775467976927757e-03,9.122845435823784328e+02,7.587302696645807600e+02
4.687200000000000000e+08,1.736000000000000000e+04,2.111111111111111160e+00,1.284319907426834106e-03,9.637660439839677338e+02,7.411449828276631706e+02
9.163800000000000000e+07,3.394000000000000000e+03,5.666666666666666963e+00,4.326280322857201099e-04,5.593611849267213074e+02,6.254759958193462808e+02
3.798900000000000000e+08,1.407000000000000000e+04,2.533333333333333215e+00,1.116441912017762661e-03,8.985724099785105636e+02,7.373813497142804181e+02
3.380940000000000000e+08,1.252200000000000000e+04,2.666666666666666519e+00,1.032973639667034149e-03,8.643300529233628140e+02,7.163823559006683581e+02
1.029969000000000000e+09,3.814700000000000000e+04,1.343750000000000000e+00,2.170769264921545982e-03,1.252973378350689700e+03,8.143314573269476568e+02
3.180870000000000000e+08,1.178100000000000000e+04,1.380952380952380931e+00,9.918092982843518257e-04,8.469330861578856684e+02,6.193070503160744238e+02
2.847690000000000000e+08,1.054700000000000000e+04,2.923076923076922906e+00,9.212822769768536091e-04,8.162653524110370427e+02,6.204003128877537847e+02
3.251340000000000000e+08,1.204200000000000000e+04,1.181818181818181879e+00,1.006404403597116470e-03,8.531418668090066149e+02,5.607108159932436138e+02
9.803700000000000000e+07,3.631000000000000000e+03,1.428571428571428603e+00,4.525406402535736561e-04,5.720892629195675454e+02,5.305625642215183007e+02
4.766310000000000000e+08,1.765300000000000000e+04,1.666666666666666741e+00,1.298730610869824886e-03,9.691579315358814029e+02,7.611683997254846190e+02
